roleID,name,guild,title,level,power,vipLv,modelID,puonfashionID,equipID1,skill1,skill2,skill3,rhymeCount,onstation1,onstation2,onstation3,onstation4,onstation5,MaxHP,MaxMP,MaxSP,PA,PF,MA,MF,HPRecover,MPRecover,SPRecover,AttSpeed,CombinationAtt,MoveSpeed,JumpHeight,FlyTimes,SPDamage,AttPush,AttPushDef,AttRaise,AttRaiseDef,Stiff,StiffDef,BaseCrit,CritRate,CritDef,StunDef,StunTimeDef,SlowDef,SlowTimeDef,PoisonDef,BloodDef,KODef,FloatVal,FloatDef,Fall,FallDef,score
2110,±ˆÃ©ª™,,,26,6401,1,3,"14,301,1","17,8021,1","3003,22","3004,22","3005,25",,"7,10,1","7,63,1","7,31,1","7,56,1",0,21949,100,2030,624,265,662,212,0,0,211,30,800,600,175,99,153,0,0,0,0,0,0,481,5750,303,0,0,0,0,0,0,99999,0,0,0,0,1089
2111,»›”–,,,25,5895,1,1,"14,101,1","17,6021,1","1003,19","1004,23","1005,22",,"7,21,1","7,39,1","7,11,1","7,29,1",0,24395,100,1692,548,262,516,182,0,0,172,30,800,600,175,99,115,0,0,0,0,0,0,448,5750,280,0,0,0,0,0,0,99999,0,0,0,0,1087
2112,∏ﬂøµ∏¥,,,26,5925,1,3,"14,301,1","17,8025,1","3003,26","3004,20","3005,21",,"7,33,1","7,24,1","7,31,1","7,5,1",0,27437,100,1624,555,265,595,266,0,0,190,30,800,600,175,99,122,0,0,0,0,0,0,602,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1083
2113,æ∞ø™º√,,,25,5853,2,3,"14,301,1","17,8021,1","3003,25","3004,24","3005,19",,"7,46,1","7,32,1","7,8,1","7,5,1",0,20735,100,1786,639,275,602,216,0,0,163,30,800,600,175,99,151,0,0,0,0,0,0,532,5500,265,0,0,0,0,0,0,99999,0,0,0,0,1084
2114,Õø’π≈Ù,,,26,5943,1,1,"14,101,1","17,6025,1","1003,23","1004,20","1005,22",,"7,6,1","7,24,1","7,50,1","7,62,1",0,21949,100,1624,624,265,529,266,0,0,168,30,800,600,175,99,122,0,0,0,0,0,0,481,5750,303,0,0,0,0,0,0,99999,0,0,0,0,1089
2115, «ºæ√»,,,26,6870,2,3,"14,301,1","17,8024,1","3003,25","3004,24","3005,20",,"7,40,1","7,62,1","7,10,1","7,40,1",0,26065,100,1928,729,280,562,252,0,0,200,30,800,600,175,99,145,0,0,0,0,0,0,511,6000,320,0,0,0,0,0,0,99999,0,0,0,0,1089
2116,¬¿ À,,,26,6399,2,3,"14,301,1","17,8022,1","3003,24","3004,20","3005,24",,"7,22,1","7,48,1","7,41,1","7,47,1",0,26065,100,1725,729,280,695,226,0,0,179,30,800,600,175,99,145,0,0,0,0,0,0,571,5500,320,0,0,0,0,0,0,99999,0,0,0,0,1083
2117,µÛ”¢◊ ,,,26,6518,1,1,"14,101,1","17,6022,1","1003,25","1004,24","1005,23",,"7,27,1","7,13,1","7,30,1","7,21,1",0,24693,100,2030,694,265,662,266,0,0,190,30,800,600,175,99,122,0,0,0,0,0,0,481,5750,270,0,0,0,0,0,0,99999,0,0,0,0,1084
2118,ª®¡–,,,25,6290,2,1,"14,101,1","17,6023,1","1003,21","1004,20","1005,20",,"7,39,1","7,63,1","7,42,1","7,40,1",0,20735,100,1786,517,248,602,239,0,0,163,30,800,600,175,99,136,0,0,0,0,0,0,588,6000,327,0,0,0,0,0,0,99999,0,0,0,0,1084
2119,∂¬≈Ù“Ì,,,25,6130,1,1,"14,101,1","17,6024,1","1003,25","1004,25","1005,19",,"7,9,1","7,9,1","7,22,1","7,19,1",0,21955,100,1880,609,262,574,228,0,0,192,30,800,600,175,99,115,0,0,0,0,0,0,504,5750,312,0,0,0,0,0,0,99999,0,0,0,0,1084
2120,±ˆ∫ËŒı,,,25,6366,2,3,"14,301,1","17,8021,1","3003,24","3004,22","3005,19",,"7,31,1","7,13,1","7,42,1","7,18,1",0,20735,100,1974,578,248,602,239,0,0,163,30,800,600,175,99,122,0,0,0,0,0,0,588,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1085
2121,’¬’˝≥œ,,,26,6907,2,1,"14,101,1","17,6024,1","1003,25","1004,22","1005,24",,"7,46,1","7,27,1","7,41,1","7,26,1",0,23321,100,2131,659,280,629,226,0,0,200,30,800,600,175,99,130,0,0,0,0,0,0,632,6000,354,0,0,0,0,0,0,99999,0,0,0,0,1083
2122,ﬁ…≤©“◊,,,25,6311,2,3,"14,301,1","17,8023,1","3003,22","3004,25","3005,24",,"7,62,1","7,24,1","7,20,1","7,10,1",0,23175,100,1598,517,248,602,193,0,0,201,30,800,600,175,99,122,0,0,0,0,0,0,588,6000,296,0,0,0,0,0,0,99999,0,0,0,0,1082
2123,∞Ÿ¿Ô∑…≥¡,,,26,6038,1,3,"14,301,1","17,8026,1","3003,21","3004,20","3005,21",,"7,40,1","7,36,1","7,42,1","7,6,1",0,27437,100,1827,694,235,662,266,0,0,168,30,800,600,175,99,138,0,0,0,0,0,0,481,5250,270,0,0,0,0,0,0,99999,0,0,0,0,1081
2124,Í∞∏ﬂ∑…,,,26,6106,1,2,"14,201,1","17,7025,1","2003,20","2004,24","2005,21",,"7,31,1","7,58,1","7,42,1","7,32,1",0,27437,100,1827,694,294,595,239,0,0,190,30,800,600,175,99,122,0,0,0,0,0,0,541,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1081
2125,≤Èïf,,,25,6552,2,1,"14,101,1","17,6023,1","1003,24","1004,20","1005,25",,"7,18,1","7,58,1","7,56,1","7,17,1",0,25614,100,1974,517,222,602,239,0,0,182,30,800,600,175,99,122,0,0,0,0,0,0,532,6000,296,0,0,0,0,0,0,99999,0,0,0,0,1089
2126,πÿÑ¡,,,26,6245,1,3,"14,301,1","17,8025,1","3003,23","3004,23","3005,23",,"7,33,1","7,14,1","7,22,1","7,45,1",0,21949,100,2030,624,265,529,212,0,0,211,30,800,600,175,99,153,0,0,0,0,0,0,481,5750,270,0,0,0,0,0,0,99999,0,0,0,0,1082
2127,π„«∞,,,25,5379,1,2,"14,201,1","17,7021,1","2003,25","2004,23","2005,20",,"7,28,1","7,18,1","7,29,1","7,62,1",0,21955,100,1692,609,235,516,228,0,0,192,30,800,600,175,99,115,0,0,0,0,0,0,448,5250,280,0,0,0,0,0,0,99999,0,0,0,0,1082
2128,»Œ∫Ë’Ò,,,26,6260,1,2,"14,201,1","17,7020,1","2003,22","2004,24","2005,25",,"7,32,1","7,62,1","7,36,1","7,48,1",0,24693,100,1624,624,265,595,239,0,0,168,30,800,600,175,99,138,0,0,0,0,0,0,541,5750,337,0,0,0,0,0,0,99999,0,0,0,0,1083
2129, ©÷«÷æ,,,25,6271,1,1,"14,101,1","17,6024,1","1003,20","1004,21","1005,20",,"7,26,1","7,29,1","7,26,1","7,42,1",0,24395,100,1880,609,235,574,182,0,0,172,30,800,600,175,99,144,0,0,0,0,0,0,560,5750,280,0,0,0,0,0,0,99999,0,0,0,0,1090
2130,Á—–¿»ª,,,26,6021,1,1,"14,101,1","17,6026,1","1003,25","1004,22","1005,20",,"7,11,1","7,63,1","7,50,1","7,47,1",0,27437,100,1624,694,265,595,266,0,0,190,30,800,600,175,99,153,0,0,0,0,0,0,481,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1082
2131,∑®≤©‘∂,,,26,5840,1,3,"14,301,1","17,8023,1","3003,23","3004,21","3005,24",,"7,46,1","7,8,1","7,1,1","7,46,1",0,21949,100,2030,555,235,595,212,0,0,211,30,800,600,175,99,153,0,0,0,0,0,0,602,5250,270,0,0,0,0,0,0,99999,0,0,0,0,1084
2132,◊ﬁ–€,,,25,5721,1,3,"14,301,1","17,8024,1","3003,25","3004,22","3005,24",,"7,47,1","7,48,1","7,10,1","7,58,1",0,19516,100,1504,548,209,574,228,0,0,192,30,800,600,175,99,129,0,0,0,0,0,0,504,5750,280,0,0,0,0,0,0,99999,0,0,0,0,1087
2133,„…æ˛Œı,,,25,6075,2,3,"14,301,1","17,8020,1","3003,20","3004,19","3005,19",,"7,41,1","7,26,1","7,27,1","7,39,1",0,25614,100,1974,578,248,545,193,0,0,163,30,800,600,175,99,151,0,0,0,0,0,0,532,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1089
2134,¡˙øµµ¬,,,25,5753,2,2,"14,201,1","17,7022,1","2003,20","2004,25","2005,20",,"7,33,1","7,48,1","7,63,1","7,50,1",0,25614,100,1598,517,275,545,216,0,0,182,30,800,600,175,99,122,0,0,0,0,0,0,476,5500,265,0,0,0,0,0,0,99999,0,0,0,0,1084
2135,ªÙ”ÒÃ√,,,25,6076,2,1,"14,101,1","17,6019,1","1003,20","1004,20","1005,19",,"7,6,1","7,11,1","7,58,1","7,6,1",0,20735,100,1974,639,248,602,239,0,0,201,30,800,600,175,99,151,0,0,0,0,0,0,588,5500,265,0,0,0,0,0,0,99999,0,0,0,0,1087
2136,ø‹Œƒπ‚,,,25,6181,2,2,"14,201,1","17,7023,1","2003,20","2004,22","2005,21",,"7,13,1","7,9,1","7,5,1","7,29,1",0,20735,100,1598,639,248,545,239,0,0,201,30,800,600,175,99,136,0,0,0,0,0,0,476,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1089
2137,À¥œÚ—Ù,,,26,6522,1,1,"14,101,1","17,6021,1","1003,25","1004,24","1005,22",,"7,32,1","7,6,1","7,19,1","7,27,1",0,27437,100,1624,694,235,662,266,0,0,211,30,800,600,175,99,138,0,0,0,0,0,0,481,5750,270,0,0,0,0,0,0,99999,0,0,0,0,1087
2138,¿‰∏ﬂ‘∂,,,26,6932,2,3,"14,301,1","17,8021,1","3003,26","3004,25","3005,23",,"7,14,1","7,22,1","7,33,1","7,46,1",0,26065,100,1928,659,250,695,252,0,0,200,30,800,600,175,99,130,0,0,0,0,0,0,571,6000,320,0,0,0,0,0,0,99999,0,0,0,0,1085
2139,∫ÿ∫Í ¢,,,26,6435,1,3,"14,301,1","17,8024,1","3003,23","3004,24","3005,23",,"7,5,1","7,10,1","7,53,1","7,14,1",0,27437,100,1624,624,294,662,266,0,0,168,30,800,600,175,99,138,0,0,0,0,0,0,481,5750,303,0,0,0,0,0,0,99999,0,0,0,0,1086
2140,Õı∫ÎÕº,,,26,5808,1,3,"14,301,1","17,8021,1","3003,26","3004,26","3005,23",,"7,5,1","7,26,1","7,31,1","7,45,1",0,21949,100,1624,694,265,595,266,0,0,190,30,800,600,175,99,138,0,0,0,0,0,0,602,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1090
2141,„¢π⁄”Ò,,,26,5613,1,3,"14,301,1","17,8021,1","3003,22","3004,25","3005,24",,"7,50,1","7,11,1","7,11,1","7,58,1",0,21949,100,1624,555,294,662,266,0,0,168,30,800,600,175,99,122,0,0,0,0,0,0,541,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1090
2142,„…æ≠Œ‰,,,25,5507,2,3,"14,301,1","17,8020,1","3003,24","3004,21","3005,23",,"7,33,1","7,30,1","7,9,1","7,46,1",0,20735,100,1598,517,275,545,239,0,0,182,30,800,600,175,99,122,0,0,0,0,0,0,476,5500,265,0,0,0,0,0,0,99999,0,0,0,0,1085
2143,π˙∫∆≤©,,,26,7140,2,1,"14,101,1","17,6022,1","1003,21","1004,22","1005,20",,"7,36,1","7,1,1","7,11,1","7,11,1",0,28809,100,1928,590,309,695,226,0,0,221,30,800,600,175,99,130,0,0,0,0,0,0,632,6000,320,0,0,0,0,0,0,99999,0,0,0,0,1085
2144,ªÎ∫∆,,,26,6260,2,3,"14,301,1","17,8026,1","3003,21","3004,24","3005,26",,"7,30,1","7,5,1","7,29,1","7,50,1",0,23321,100,1928,590,309,629,252,0,0,221,30,800,600,175,99,130,0,0,0,0,0,0,571,5500,354,0,0,0,0,0,0,99999,0,0,0,0,1082
2145,Œ÷øµ §,,,26,6532,2,1,"14,101,1","17,6022,1","1003,26","1004,26","1005,26",,"7,27,1","7,18,1","7,56,1","7,47,1",0,28809,100,1725,590,309,629,279,0,0,200,30,800,600,175,99,145,0,0,0,0,0,0,632,5500,354,0,0,0,0,0,0,99999,0,0,0,0,1090
2146,–“Œƒøµ,,,25,5290,1,1,"14,101,1","17,6020,1","1003,23","1004,20","1005,19",,"7,30,1","7,19,1","7,53,1","7,49,1",0,21955,100,1880,548,209,459,205,0,0,153,30,800,600,175,99,144,0,0,0,0,0,0,448,5250,249,0,0,0,0,0,0,99999,0,0,0,0,1082
2147,æ”ª™√Ø,,,26,6370,2,2,"14,201,1","17,7026,1","2003,21","2004,24","2005,23",,"7,45,1","7,62,1","7,19,1","7,62,1",0,23321,100,2131,590,250,629,252,0,0,221,30,800,600,175,99,161,0,0,0,0,0,0,571,5500,320,0,0,0,0,0,0,99999,0,0,0,0,1082
2148,Ω˙∫Î—≈,,,26,5780,1,1,"14,101,1","17,6023,1","1003,20","1004,25","1005,26",,"7,17,1","7,42,1","7,30,1","7,48,1",0,24693,100,1624,624,294,595,212,0,0,190,30,800,600,175,99,122,0,0,0,0,0,0,602,5250,270,0,0,0,0,0,0,99999,0,0,0,0,1083
2149,≥µ’˝¥˙,,,26,6448,2,1,"14,101,1","17,6023,1","1003,21","1004,26","1005,23",,"7,32,1","7,45,1","7,18,1","7,22,1",0,23321,100,1928,729,280,562,252,0,0,221,30,800,600,175,99,161,0,0,0,0,0,0,632,5500,354,0,0,0,0,0,0,99999,0,0,0,0,1082
2150,Ã’’Òπ˙,,,25,6513,2,2,"14,201,1","17,7024,1","2003,24","2004,23","2005,24",,"7,46,1","7,22,1","7,56,1","7,56,1",0,25614,100,1786,517,275,545,216,0,0,201,30,800,600,175,99,151,0,0,0,0,0,0,532,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1089
2151,ÿÎ‘™Œ‰,,,26,6293,2,3,"14,301,1","17,8024,1","3003,23","3004,22","3005,22",,"7,49,1","7,1,1","7,42,1","7,50,1",0,26065,100,1928,590,280,562,279,0,0,221,30,800,600,175,99,145,0,0,0,0,0,0,511,5500,320,0,0,0,0,0,0,99999,0,0,0,0,1084
2152,÷Ó∏ÃÏª™,,,25,5864,1,3,"14,301,1","17,8020,1","3003,21","3004,20","3005,22",,"7,19,1","7,48,1","7,11,1","7,31,1",0,21955,100,1692,548,209,516,228,0,0,172,30,800,600,175,99,144,0,0,0,0,0,0,504,5750,249,0,0,0,0,0,0,99999,0,0,0,0,1084
2153,œ‡¿Ô¿´,,,26,6285,1,3,"14,301,1","17,8022,1","3003,22","3004,25","3005,25",,"7,46,1","7,48,1","7,22,1","7,49,1",0,27437,100,1624,555,294,595,212,0,0,190,30,800,600,175,99,122,0,0,0,0,0,0,481,5750,337,0,0,0,0,0,0,99999,0,0,0,0,1088
2154,∏ﬂ∫Î‹≤,,,26,6371,1,2,"14,201,1","17,7022,1","2003,26","2004,25","2005,20",,"7,40,1","7,1,1","7,63,1","7,9,1",0,24693,100,1624,624,265,662,239,0,0,190,30,800,600,175,99,138,0,0,0,0,0,0,541,5750,337,0,0,0,0,0,0,99999,0,0,0,0,1087
2155,ΩØ’˝–≈,,,25,5761,1,1,"14,101,1","17,6021,1","1003,19","1004,21","1005,23",,"7,24,1","7,24,1","7,62,1","7,1,1",0,19516,100,1692,609,209,516,182,0,0,192,30,800,600,175,99,129,0,0,0,0,0,0,504,5750,249,0,0,0,0,0,0,99999,0,0,0,0,1087
2156,ŸÁÃ©ƒ˛,,,25,5875,1,1,"14,101,1","17,6023,1","1003,20","1004,19","1005,20",,"7,40,1","7,22,1","7,49,1","7,22,1",0,21955,100,1880,548,262,459,205,0,0,172,30,800,600,175,99,129,0,0,0,0,0,0,448,5750,312,0,0,0,0,0,0,99999,0,0,0,0,1084
2157,ÿ«”Ò‘œ,,,25,5689,2,3,"14,301,1","17,8022,1","3003,25","3004,20","3005,21",,"7,30,1","7,48,1","7,29,1","7,45,1",0,20735,100,1598,639,275,545,239,0,0,201,30,800,600,175,99,122,0,0,0,0,0,0,476,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1083
2158,∏£∫Íø£,,,26,6025,1,1,"14,101,1","17,6022,1","1003,25","1004,20","1005,21",,"7,28,1","7,13,1","7,58,1","7,58,1",0,24693,100,1624,555,265,529,239,0,0,168,30,800,600,175,99,122,0,0,0,0,0,0,481,5750,337,0,0,0,0,0,0,99999,0,0,0,0,1087
2159, ¯È¯,,,25,5982,2,1,"14,101,1","17,6025,1","1003,22","1004,22","1005,25",,"7,46,1","7,40,1","7,36,1","7,33,1",0,25614,100,1786,578,248,602,193,0,0,163,30,800,600,175,99,151,0,0,0,0,0,0,476,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1084
2160,πÈ∆—,,,25,5903,2,2,"14,201,1","17,7024,1","2003,24","2004,21","2005,24",,"7,18,1","7,31,1","7,30,1","7,49,1",0,25614,100,1598,517,222,602,216,0,0,182,30,800,600,175,99,122,0,0,0,0,0,0,588,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1082
2161,¬∑◊”Ω˙,,,25,6352,2,1,"14,101,1","17,6023,1","1003,19","1004,22","1005,23",,"7,41,1","7,19,1","7,31,1","7,39,1",0,25614,100,1786,578,275,545,193,0,0,163,30,800,600,175,99,122,0,0,0,0,0,0,476,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1083
2162,«ÿæ∞∏£,,,25,6520,2,1,"14,101,1","17,6020,1","1003,19","1004,19","1005,20",,"7,58,1","7,19,1","7,5,1","7,46,1",0,23175,100,1974,578,275,487,239,0,0,163,30,800,600,175,99,151,0,0,0,0,0,0,588,6000,327,0,0,0,0,0,0,99999,0,0,0,0,1086
2163,÷ø–ﬁ∆Î,,,26,6471,2,1,"14,101,1","17,6024,1","1003,23","1004,22","1005,22",,"7,36,1","7,40,1","7,36,1","7,11,1",0,26065,100,1725,659,280,695,279,0,0,179,30,800,600,175,99,161,0,0,0,0,0,0,632,5500,320,0,0,0,0,0,0,99999,0,0,0,0,1083
2164,ŒÈ≈Ù≥ÿ,,,26,6163,1,2,"14,201,1","17,7021,1","2003,22","2004,26","2005,25",,"7,1,1","7,48,1","7,8,1","7,17,1",0,24693,100,2030,694,235,662,239,0,0,211,30,800,600,175,99,138,0,0,0,0,0,0,541,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1086
2165,œ‡¿ ,,,25,5462,1,3,"14,301,1","17,8019,1","3003,22","3004,24","3005,24",,"7,62,1","7,58,1","7,46,1","7,50,1",0,21955,100,1880,487,262,516,228,0,0,192,30,800,600,175,99,115,0,0,0,0,0,0,560,5250,249,0,0,0,0,0,0,99999,0,0,0,0,1085
2166,⁄Û–È,,,25,5722,1,3,"14,301,1","17,8020,1","3003,24","3004,21","3005,22",,"7,58,1","7,5,1","7,31,1","7,41,1",0,21955,100,1692,487,235,459,182,0,0,192,30,800,600,175,99,129,0,0,0,0,0,0,448,5750,312,0,0,0,0,0,0,99999,0,0,0,0,1086
2167,◊Ø∞≤‚˘,,,25,5485,1,3,"14,301,1","17,8019,1","3003,20","3004,19","3005,22",,"7,63,1","7,42,1","7,18,1","7,48,1",0,24395,100,1692,548,209,516,205,0,0,172,30,800,600,175,99,129,0,0,0,0,0,0,504,5250,312,0,0,0,0,0,0,99999,0,0,0,0,1082
2168,Ù√ïì,,,26,5874,1,1,"14,101,1","17,6021,1","1003,26","1004,23","1005,20",,"7,17,1","7,28,1","7,56,1","7,33,1",0,27437,100,1827,555,294,529,212,0,0,190,30,800,600,175,99,153,0,0,0,0,0,0,481,5250,303,0,0,0,0,0,0,99999,0,0,0,0,1081
2169,π´“«√˜‘∂,,,26,6620,2,3,"14,301,1","17,8025,1","3003,20","3004,20","3005,25",,"7,29,1","7,56,1","7,1,1","7,50,1",0,28809,100,1928,659,280,695,279,0,0,179,30,800,600,175,99,145,0,0,0,0,0,0,571,5500,320,0,0,0,0,0,0,99999,0,0,0,0,1085
2170,∏ﬂ”Ω÷æ,,,26,6533,1,2,"14,201,1","17,7023,1","2003,23","2004,20","2005,20",,"7,41,1","7,47,1","7,27,1","7,45,1",0,24693,100,2030,694,265,595,266,0,0,211,30,800,600,175,99,138,0,0,0,0,0,0,481,5750,270,0,0,0,0,0,0,99999,0,0,0,0,1086
2171,–Ì√˜Ï„,,,26,6858,2,2,"14,201,1","17,7024,1","2003,26","2004,21","2005,22",,"7,46,1","7,28,1","7,10,1","7,24,1",0,23321,100,2131,659,280,629,226,0,0,221,30,800,600,175,99,161,0,0,0,0,0,0,511,6000,286,0,0,0,0,0,0,99999,0,0,0,0,1082
2172,“◊∏ﬂ≥¨,,,25,6690,2,3,"14,301,1","17,8019,1","3003,19","3004,21","3005,19",,"7,5,1","7,53,1","7,32,1","7,8,1",0,23175,100,1974,639,275,602,239,0,0,182,30,800,600,175,99,151,0,0,0,0,0,0,588,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1088
2173,∑∂Å≥,,,25,5232,1,1,"14,101,1","17,6019,1","1003,24","1004,22","1005,24",,"7,45,1","7,32,1","7,26,1","7,50,1",0,24395,100,1504,487,235,459,228,0,0,172,30,800,600,175,99,129,0,0,0,0,0,0,448,5250,280,0,0,0,0,0,0,99999,0,0,0,0,1087
2174,Ÿ˛”¢ŒÚ,,,25,5857,1,3,"14,301,1","17,8023,1","3003,20","3004,25","3005,23",,"7,39,1","7,14,1","7,49,1","7,29,1",0,19516,100,1880,609,209,574,228,0,0,153,30,800,600,175,99,115,0,0,0,0,0,0,504,5750,280,0,0,0,0,0,0,99999,0,0,0,0,1087
2175,»¥Ï˜»,,,25,5629,2,2,"14,201,1","17,7021,1","2003,25","2004,20","2005,19",,"7,53,1","7,39,1","7,53,1","7,27,1",0,20735,100,1598,578,248,545,193,0,0,163,30,800,600,175,99,122,0,0,0,0,0,0,588,5500,327,0,0,0,0,0,0,99999,0,0,0,0,1082
2176,”»Ï«»ª,,,25,6138,2,3,"14,301,1","17,8023,1","3003,19","3004,20","3005,20",,"7,22,1","7,21,1","7,63,1","7,40,1",0,20735,100,1598,517,222,545,239,0,0,182,30,800,600,175,99,151,0,0,0,0,0,0,532,6000,327,0,0,0,0,0,0,99999,0,0,0,0,1081
2177, ¶√˜¿ ,,,25,5701,1,2,"14,201,1","17,7025,1","2003,20","2004,23","2005,23",,"7,46,1","7,58,1","7,42,1","7,41,1",0,21955,100,1504,487,209,459,182,0,0,192,30,800,600,175,99,144,0,0,0,0,0,0,504,5750,312,0,0,0,0,0,0,99999,0,0,0,0,1087
2178,÷Ó∫Õπ‚,,,25,6443,2,2,"14,201,1","17,7023,1","2003,21","2004,24","2005,25",,"7,31,1","7,41,1","7,21,1","7,36,1",0,23175,100,1974,578,222,487,239,0,0,201,30,800,600,175,99,151,0,0,0,0,0,0,476,6000,327,0,0,0,0,0,0,99999,0,0,0,0,1083
2179,‹«‚˝∏Ë,,,25,5275,1,2,"14,201,1","17,7023,1","2003,21","2004,23","2005,25",,"7,14,1","7,28,1","7,27,1","7,62,1",0,19516,100,1692,487,262,574,182,0,0,192,30,800,600,175,99,144,0,0,0,0,0,0,504,5250,249,0,0,0,0,0,0,99999,0,0,0,0,1082
2180,π´“«≥Á,,,26,6407,1,3,"14,301,1","17,8023,1","3003,23","3004,24","3005,24",,"7,50,1","7,29,1","7,40,1","7,10,1",0,24693,100,1624,624,235,662,212,0,0,211,30,800,600,175,99,138,0,0,0,0,0,0,602,5750,303,0,0,0,0,0,0,99999,0,0,0,0,1090
2181,»Œ’‹√Ø,,,26,5900,1,3,"14,301,1","17,8020,1","3003,21","3004,23","3005,26",,"7,46,1","7,41,1","7,29,1","7,62,1",0,24693,100,1827,624,294,529,266,0,0,168,30,800,600,175,99,138,0,0,0,0,0,0,602,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1087
2182,ŒÈ∫Æ,,,26,6481,2,3,"14,301,1","17,8023,1","3003,20","3004,21","3005,21",,"7,27,1","7,14,1","7,50,1","7,6,1",0,26065,100,1928,729,309,629,226,0,0,179,30,800,600,175,99,145,0,0,0,0,0,0,571,5500,354,0,0,0,0,0,0,99999,0,0,0,0,1090
2183,≥©’,,,25,6277,2,3,"14,301,1","17,8025,1","3003,24","3004,24","3005,20",,"7,50,1","7,27,1","7,11,1","7,49,1",0,20735,100,1598,639,248,602,239,0,0,182,30,800,600,175,99,122,0,0,0,0,0,0,588,6000,265,0,0,0,0,0,0,99999,0,0,0,0,1090
2184,≈£¨S,,,25,5645,2,2,"14,201,1","17,7024,1","2003,23","2004,25","2005,22",,"7,47,1","7,26,1","7,56,1","7,33,1",0,20735,100,1598,639,222,487,216,0,0,201,30,800,600,175,99,151,0,0,0,0,0,0,476,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1087
2185,‘™≤©—”,,,25,5741,1,3,"14,301,1","17,8023,1","3003,24","3004,20","3005,23",,"7,50,1","7,8,1","7,42,1","7,42,1",0,19516,100,1692,548,235,459,228,0,0,192,30,800,600,175,99,115,0,0,0,0,0,0,560,5750,280,0,0,0,0,0,0,99999,0,0,0,0,1089
2186,µ“ºŒ»›,,,26,7187,2,2,"14,201,1","17,7022,1","2003,24","2004,20","2005,21",,"7,33,1","7,31,1","7,33,1","7,24,1",0,28809,100,2131,729,309,562,226,0,0,179,30,800,600,175,99,130,0,0,0,0,0,0,632,6000,354,0,0,0,0,0,0,99999,0,0,0,0,1082
2187,Œ‰”¿ƒÍ,,,26,5864,1,2,"14,201,1","17,7022,1","2003,23","2004,26","2005,24",,"7,6,1","7,33,1","7,5,1","7,1,1",0,21949,100,1827,624,294,662,212,0,0,190,30,800,600,175,99,153,0,0,0,0,0,0,541,5250,337,0,0,0,0,0,0,99999,0,0,0,0,1082
2188,–˘‘ØË™Ë§,,,25,5661,1,3,"14,301,1","17,8019,1","3003,19","3004,19","3005,24",,"7,58,1","7,14,1","7,8,1","7,28,1",0,19516,100,1692,548,209,516,205,0,0,192,30,800,600,175,99,129,0,0,0,0,0,0,448,5750,249,0,0,0,0,0,0,99999,0,0,0,0,1082
2189,„⁄Ï˜œÈ,,,25,5866,2,2,"14,201,1","17,7021,1","2003,20","2004,23","2005,19",,"7,1,1","7,36,1","7,36,1","7,46,1",0,20735,100,1974,578,222,545,239,0,0,201,30,800,600,175,99,136,0,0,0,0,0,0,532,5500,296,0,0,0,0,0,0,99999,0,0,0,0,1084
2190,—ˆ÷æ”¬,,,25,5990,2,2,"14,201,1","17,7019,1","2003,23","2004,24","2005,22",,"7,42,1","7,32,1","7,30,1","7,1,1",0,23175,100,1598,639,248,602,193,0,0,201,30,800,600,175,99,136,0,0,0,0,0,0,588,5500,327,0,0,0,0,0,0,99999,0,0,0,0,1085
2191,±œÏÒ,,,25,5521,1,1,"14,101,1","17,6022,1","1003,22","1004,19","1005,22",,"7,31,1","7,31,1","7,49,1","7,27,1",0,21955,100,1880,548,209,574,182,0,0,172,30,800,600,175,99,129,0,0,0,0,0,0,560,5250,280,0,0,0,0,0,0,99999,0,0,0,0,1082
2192,≤∑ºŒ’‰,,,26,5755,1,1,"14,101,1","17,6025,1","1003,23","1004,23","1005,23",,"7,63,1","7,10,1","7,19,1","7,36,1",0,21949,100,1827,624,265,662,239,0,0,168,30,800,600,175,99,122,0,0,0,0,0,0,602,5250,270,0,0,0,0,0,0,99999,0,0,0,0,1085
2193,œ‡±ˆ∞◊,,,26,6230,2,3,"14,301,1","17,8026,1","3003,26","3004,26","3005,21",,"7,20,1","7,14,1","7,36,1","7,11,1",0,23321,100,1928,590,250,629,226,0,0,200,30,800,600,175,99,161,0,0,0,0,0,0,571,5500,354,0,0,0,0,0,0,99999,0,0,0,0,1089
