id,type,param,icon,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201105,9,3,ui/stage/deng1.png,9分岔路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201201,3,20421_6000;20422_3000;20423_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201203,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201204,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201205,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201301,1,21040_3000;21041_4000;21042_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201302,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201303,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201304,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201305,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201401,3,20441_6000;20442_3000;20443_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201403,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201405,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201501,1,21046_3000;21047_4000;21048_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201502,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201503,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,1,21049_3000;21050_4000;21051_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201605,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701,1,21052_3000;21053_4000;21054_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201702,4,101_2500;102_2500;103_2500;104_2500,ui/stage/deng1.png,4随机buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201703,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201704,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201705,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801,7,4,ui/stage/deng1.png,7跃层,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201802,13,203102_2500;203103_2500;203104_2500;203105_2500,ui/stage/deng1.png,13随机事件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201803,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201804,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201805,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,21058_3000;21059_4000;21060_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201902,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201903,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201904,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201905,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202001,2,2001_5000;2002_5000,ui/stage/deng1.png,2神秘驿站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202002,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202003,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202004,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202005,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101,3,20511_6000;20512_3000;20513_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202102,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202103,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202105,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202201,1,21067_3000;21068_4000;21069_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202202,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202203,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202204,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202205,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202302,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202303,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202304,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202305,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202401,1,21073_3000;21074_4000;21075_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202402,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202403,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202405,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202501,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202502,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202503,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202504,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202601,1,21079_3000;21080_4000;21081_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202602,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202603,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202604,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202605,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202701,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202702,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202705,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202801,3,20581_6000;20582_3000;20583_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202802,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202803,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202804,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202805,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202901,1,21088_3000;21089_4000;21090_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202902,4,101_2500;102_2500;103_2500;104_2500,ui/stage/deng1.png,4随机buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202903,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202904,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202905,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203001,2,2002_5000;2003_5000,ui/stage/deng1.png,2神秘驿站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203002,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203003,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203004,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203005,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203101,1,21094_3000;21095_4000;21096_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203102,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203103,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203104,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203105,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203201,3,20621_6000;20622_3000;20623_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203202,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203203,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203204,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203205,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203301,3,20631_6000;20631_3000;20631_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203302,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203303,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203304,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203305,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203401,3,20641_6000;20641_3000;20641_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203402,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203403,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203404,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203405,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203501,1,21109_3000;21110_4000;21111_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203502,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203505,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203601,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203602,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203603,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203604,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203605,9,3,ui/stage/deng1.png,9分岔路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203701,1,21115_3000;21116_4000;21117_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203702,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203703,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203704,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203705,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203801,7,4,ui/stage/deng1.png,7跃层,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203802,13,203102_2500;203103_2500;203104_2500;203105_2500,ui/stage/deng1.png,13随机事件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203803,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203804,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203805,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203901,1,21121_3000;21122_4000;21123_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203902,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203903,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203904,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203905,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204001,2,2002_5000;2003_5000,ui/stage/deng1.png,2神秘驿站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204002,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204003,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204004,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204005,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204101,1,21127_3000;21128_4000;21129_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204102,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204103,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204104,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204105,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204201,3,20721_6000;20721_3000;20721_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204202,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204203,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204204,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204205,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204301,1,21133_3000;21134_4000;21134_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204302,4,101_2500;102_2500;103_2500;104_2500,ui/stage/deng1.png,4随机buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204303,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204304,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204305,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204401,1,21136_3000;21137_4000;21138_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204402,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204403,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204404,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204405,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204501,3,20751_6000;20752_3000;20753_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204502,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204503,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204504,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204505,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204601,1,21142_3000;21143_4000;21144_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204602,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204603,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204604,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204605,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204701,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204702,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204703,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204704,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204705,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204801,1,21148_3000;21149_4000;21150_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204802,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204803,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204804,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204805,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204901,5,1500,ui/stage/deng1.png,5恢复生命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204902,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204903,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204904,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204905,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205001,3,20801_6000;20802_3000;20803_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205002,2,2004_5000;2005_5000,ui/stage/deng1.png,2神秘驿站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205003,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205004,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205005,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205101,13,203102_2500;203103_2500;203104_2500;203105_2500,ui/stage/deng1.png,13随机事件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205102,4,101_2500;102_2500;103_2500;104_2500,ui/stage/deng1.png,4随机buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205103,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205104,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205105,12,1000,ui/stage/deng1.png,12减少生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205201,1,21160_3000;21161_4000;21162_3000,ui/stage/deng1.png,1遇敌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205202,6,2000,ui/stage/deng1.png,6恢复体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205203,8,50,ui/stage/deng1.png,8获得积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205204,10,100,ui/stage/deng1.png,10减少积分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205205,11,1000,ui/stage/deng1.png,11减少体力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205301,3,20831_6000;20832_3000;20833_1000,ui/stage/deng1.png,3遭遇宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
